,fips,area,population,percent_seniors,percent_poverty,percent_uninsured,income,vent,icu,percent_smoker,percent_inactive,population_density
623,21067,283.6367061,318734,12.57255266,17.04336531,7.139181888,32965,73,367,19.62875584,20.3,1123.74031
624,21069,348.5447585,14479,16.97631052,17.68768561,9.883279232,23482,2,3,22.11863337,28.1,41.54129318
625,21071,393.2842991,36926,17.05031685,31.11899475,6.483236744,18462,7,20,24.81965808,36.9,93.89136582
626,21073,207.8408877,50296,16.78463496,11.84786066,7.954906951,28801,4,10,19.08310594,25.5,241.9928078
627,21081,257.9788787,24915,13.32530604,17.73630343,6.104756171,22073,1,3,23.13007571,36.6,96.57767382
628,21083,551.7563708,37294,17.89295865,17.42103287,6.783933072,23189,3,8,22.13156973,37.8,67.59142617
629,21085,499.9275573,26178,16.79272672,25.01337001,5.370922148,20721,3,6,24.25628987,35.7,52.36358672
630,21087,286.0488883,11023,19.82218997,17.95337023,4.771840697,24098,2,4,21.10902975,30.1,38.53537088
631,21089,344.4621615,35765,20.05312456,15.62980568,5.645183839,26712,5,12,20.24295715,32.8,103.8285304
632,21093,623.38862,108095,13.19209954,13.54179194,4.882742032,27666,7,10,21.19897402,31.8,173.3990588
633,21095,465.830556,27134,17.31407091,35.24360581,6.331539766,15834,8,7,26.70855187,32.5,58.24864782
634,21097,306.411748,18668,17.62374116,16.84701093,7.569102207,23851,2,6,20.02531707,31.8,60.92455698
635,21099,412.5615809,18627,16.29892092,21.03398293,8.77221238,20421,1,4,23.03942561,35.4,45.14962338
636,21101,436.4920882,46137,16.76095108,18.1307844,4.751067473,25376,3,12,21.49657937,31.2,105.6995104
637,21107,542.0655871,45664,17.41853539,17.37911703,7.616503153,24190,9,25,20.44477119,33.1,84.24072859
638,21111,380.6852299,767154,15.32730065,14.45694085,5.462658084,31980,98,538,19.8269563,24.9,2015.192447
639,21115,261.9644429,22843,17.23941689,22.40949087,3.99684805,21089,2,6,22.00653314,36,87.19885702
640,21117,160.2809429,164688,13.56140095,12.36823569,5.858957544,31811,11,46,21.00643326,25.4,1027.495827
641,21121,386.3039846,31467,17.04642959,32.32275082,6.511583564,17498,2,6,28.05771658,34,81.45657631
642,21125,433.9871828,60180,15.72615487,23.28015952,5.952143569,21039,5,14,21.45202018,34.7,138.6676897
643,21127,415.5954851,15783,16.89159222,26.48419185,9.047709561,18199,3,6,22.97247082,32.9,37.9768322
644,21131,400.8534427,10472,16.75897632,33.92857143,4.402215432,15691,2,4,25.68166175,34.1,26.1242611
645,21133,337.930204,22676,17.93526195,32.05591815,5.371317693,18811,6,6,26.00692573,35.3,67.10261389
646,21137,332.8431179,24458,17.44214572,23.51786736,9.322103197,20212,2,4,23.06488204,27.1,73.48206613
647,21139,313.1284073,9263,20.36057433,13.41897873,3.800064774,27338,2,4,19.92290794,31.2,29.58211323
648,21141,552.2123472,26849,17.81071921,17.05836344,6.853141644,23177,2,6,22.22617072,28.5,48.62078897
649,21145,248.7440718,65284,18.98627535,15.39427731,5.834507689,31850,18,40,21.05077993,28.3,262.454496
650,21151,437.3491845,89700,13.05128205,17.65440357,5.313266444,24553,7,12,18.81744987,23.2,205.0992735
651,21155,343.0376119,19232,16.15016639,21.82300333,6.140806988,21659,2,6,23.30720998,38.2,56.06382313
652,21157,301.2663566,31166,21.44323943,11.10184175,4.51453507,27994,2,4,19.0526559,28,103.4499848
653,21161,240.1261265,17153,17.38471404,17.62956917,7.683787093,25658,2,5,22.34554945,32.1,71.4332932
654,21167,249.061221,21516,17.87042201,15.82543224,6.506785648,25745,2,4,20.51097804,28.6,86.38839846
655,21171,329.4302616,10634,18.39383111,23.9420726,8.952416776,23025,1,9,23.15520744,35.6,32.27997315
656,21173,197.3492983,27759,15.45084477,20.41139811,7.208472928,21877,2,4,23.21733594,34.7,140.6592283
657,21175,381.1267726,13285,15.16748212,21.53556643,5.148663907,17307,2,4,24.97010972,33.2,34.85716815
658,21177,467.3577366,31081,18.20404749,16.9878704,6.267494611,21521,2,6,21.75922284,34.8,66.50365997
659,21179,417.5133132,45388,14.56111748,10.79360183,4.93522517,31387,2,4,18.51271588,26.7,108.7103059
660,21183,587.2842745,24071,17.65194633,20.13626355,5.292675834,24231,2,4,22.56198021,39,40.98696499
661,21185,187.2391989,65374,12.27246306,5.174840151,2.831400863,40779,2,8,15.98312144,20.2,349.1469755
662,21193,339.6955616,26917,15.67782442,26.22506223,5.899617342,20140,20,32,24.53343114,35.9,79.23859786
663,21195,786.7298623,60483,17.3172627,25.96101384,5.735495924,21646,31,85,23.21184036,37.9,76.87899354
664,21199,658.410173,64145,18.25551485,23.16470497,5.810273599,22342,5,38,24.38252501,32.7,97.42407185
665,21203,316.5472139,16827,17.30552089,20.60379153,4.486836632,19913,2,4,23.57216496,35.5,53.15794694
666,21205,279.8351257,24499,13.33115637,22.79684885,5.408384016,19692,7,14,23.69344843,29.3,87.54798004
667,21207,253.6923697,17760,19.14414414,24.21734234,8.806306306,19149,2,2,22.99451216,34.3,70.00604717
668,21209,281.7649523,53517,11.48980698,11.63368649,6.188687707,31505,2,6,18.33350954,26.8,189.934907
669,21211,379.7597735,46786,14.85273372,12.27931432,8.705595691,30932,2,4,18.71562424,26.5,123.1989359
670,21213,234.2052917,18063,16.14903394,15.12484083,6.87593423,23991,2,4,20.83096679,24.4,77.12464509
671,21217,266.3682567,25500,17.35686275,23.18823529,5.462745098,20966,3,8,22.06185155,31.9,95.73212783
672,21221,441.5602608,14344,22.11377579,10.40156163,9.523145566,26893,0,4,20.1497784,30,32.48480734
673,21225,342.8557957,14802,15.45061478,21.5916768,5.945142548,22027,2,4,22.41437201,36.7,43.17266963
674,21227,541.7234335,126427,12.42614315,16.37545777,5.89114667,27322,17,39,19.82732519,23.7,233.3792341
675,21231,458.1836279,20609,19.58367703,24.09141637,9.714202533,19130,1,4,24.049805,36.9,44.97978266
676,21235,437.8305726,36089,15.77766078,24.54487517,5.616669899,19145,7,48,23.99633438,36.3,82.42686157
677,21239,190.1110603,26097,17.18588343,13.97478637,6.989309116,31259,1,4,17.9904218,22.6,137.272392
678,2170,24713.77958,103464,10.6607129,10.12526096,14.91919895,30943,3,14,17.50057946,22,4.186490361
679,22001,655.1690359,62568,14.38914461,23.46407109,11.3332694,22784,3,7,21.53408807,35.3,95.49901868
680,22003,761.8116052,25661,14.09531975,15.29168778,8.82662406,20203,2,7,22.03898763,40.7,33.684181
681,22005,290.0536827,121176,11.09130521,11.5278603,7.431339539,32961,4,43,18.1554528,30.8,417.7709411
682,22007,338.6230317,22714,16.64612133,17.1700273,10.8171172,26238,1,3,21.03219722,34.1,67.07754014
683,22009,832.0344401,40882,16.26877354,21.90450565,8.957487403,21390,2,6,22.94656752,35.8,49.13498532
684,22011,1157.362068,36769,15.18126683,16.98169654,11.83333787,26075,2,6,20.72153813,27.5,31.76966052
685,22013,811.2803672,13668,19.71027217,28.45332163,11.17939713,20866,1,4,21.61238746,25.8,16.84744332
686,22015,840.3045866,126131,13.37181185,15.95404778,8.243810007,27924,10,19,18.88651436,27,150.1015251
687,22017,878.8290376,248361,15.97150921,22.85946666,10.10263286,25902,60,167,21.92398045,30.8,282.6044536
688,22019,1064.294125,200182,14.2635202,16.58241001,10.75421367,27368,19,91,20.24588838,29.8,188.0889834
689,22021,529.43512,9996,18.01720688,25.70028011,15.10604242,20574,1,13,23.44471506,27.3,18.88050041
690,22023,1284.868733,6868,15.71054164,10.23587653,10.41059988,29000,0,9,18.68357793,33.4,5.345293121
691,22027,754.8778183,16153,18.52287501,26.55853402,10.4624528,16948,2,4,26.25988,34.9,21.39816485
692,22029,696.9806269,20021,16.42775086,24.69407123,17.18195894,19172,4,11,24.56815675,38.7,28.72533214
693,22031,876.4034259,27216,16.92386831,24.65094062,11.72472075,24796,1,6,22.02719112,32.6,31.05419171
694,22033,455.3420176,444094,13.28502524,17.89305868,9.306363067,31073,41,183,18.26994701,28.5,975.2976506
695,22035,420.7077539,7225,13.66089965,30.97577855,7.252595156,17698,0,4,31.84808676,27.5,17.1734415
696,22037,453.4023744,19499,16.4931535,16.01107749,7.851684702,20927,0,52,20.67579669,26.5,43.00595035
697,22039,662.3804324,33636,14.65691521,26.18325604,11.66607207,18344,4,24,24.47897413,36.3,50.78048559
698,22041,624.5847297,20322,17.34573369,26.63615786,12.27241413,19785,2,6,23.51562547,36.5,32.53681852
699,22045,574.0930568,72691,14.03062277,21.28186433,11.50761442,23156,4,11,21.2427822,28.8,126.6188454
700,22047,618.6294623,32956,14.69838573,16.19735405,9.676538415,23179,0,0,20.99325181,21,53.27260017
701,22049,569.1899858,15926,19.33316589,23.91058646,10.76855456,20942,2,4,21.81700724,29,27.98011279
702,22051,295.6583413,435300,16.14082242,15.321847,12.05421548,29776,42,209,18.74366959,26.8,1472.307523
703,22053,651.3638644,31467,15.72123177,19.07395049,9.200114406,24582,2,5,21.03167682,33.2,48.30940388
704,22055,268.7425751,240091,12.2516046,16.16512073,10.72593308,30988,34,176,17.79862664,25.8,893.3865425
705,22057,1068.356002,98214,14.60484249,15.30942635,10.0281019,27375,12,21,19.22475825,32,91.93003064
706,22059,624.6842529,14949,17.03123955,19.90099672,8.508930363,20427,4,9,22.66483009,31.8,23.93048957
707,22061,471.7417885,47356,13.0374187,27.70081933,10.80750063,22498,4,26,20.97949762,30.7,100.3854252
708,22065,624.4043131,11472,13.53730823,31.65969317,16.78870293,15795,2,5,27.63817016,38.6,18.37271101
709,22067,794.9299989,25992,17.66312712,27.55463219,11.611265,19399,2,6,22.6412886,33,32.69721867
710,22069,1252.274206,38963,15.6661448,32.92867592,12.66329595,18570,4,12,23.70099409,28.3,31.11379266
711,22071,169.429419,389648,13.48293845,23.7386051,10.51538825,30177,37,269,22.60962413,23.9,2299.765898
712,22073,610.3966167,156075,13.98173955,22.73073843,10.73650489,23663,29,111,21.43165679,31.4,255.6944055
713,22077,557.2189473,22158,19.55952703,18.01606643,12.55077173,26663,2,4,19.59360247,26.4,39.7653384
714,22079,1320.34373,131546,15.56945859,18.84359844,10.28613565,24478,32,75,22.43795674,30.5,99.63011677
715,22081,389.0915832,8618,18.2060803,22.94035739,11.02343931,22626,2,4,21.8837617,34.1,22.14902705
716,22083,555.7278828,20474,16.62108039,27.63504933,14.85298427,20128,2,6,23.22691861,34.4,36.84177209
717,22085,866.658689,24088,19.69445367,19.13816008,12.81966124,22637,2,8,20.95449574,36.8,27.794102
718,22087,377.5119313,45694,10.65566595,19.50365475,11.35159977,21217,2,8,22.51784205,32.8,121.039883
719,22089,277.7440351,52724,12.50094833,11.40846673,7.967908353,31567,2,8,18.72447371,24.8,189.8294593
720,22091,408.4081098,10411,18.34598021,20.63202382,11.8720584,23224,0,4,23.91719357,31.1,25.49165834
721,22093,241.5431807,21357,16.04626118,16.53322096,10.83017278,25830,2,4,19.00695547,35.4,88.41897311
722,22095,214.3198615,43446,13.22100999,18.6944713,11.23923952,25942,0,0,20.51601554,32,202.7156965
723,22097,923.9122685,83449,15.39143669,28.19686275,11.41295881,19647,6,26,24.39896934,31.9,90.32134635
724,22099,737.2161348,53752,14.06273255,17.45237387,11.35771692,24732,2,4,21.50437653,32.5,72.91213182
725,22101,555.5813536,51734,15.69760699,18.64731125,10.05914872,22364,5,15,21.57765947,36.6,93.11687598
726,22103,846.2272075,252093,15.87469704,10.84441059,8.577786769,34201,22,256,17.70928058,22.3,297.9022629
727,22105,791.3114548,130504,13.58119291,21.3395758,11.10617299,24004,10,79,22.02475615,33.7,164.9211561
728,22109,1229.826281,112587,13.52465205,21.16851857,12.35311359,24921,13,38,22.29123563,31.1,91.54707599
729,22111,876.9765777,22475,19.41713014,17.84204672,11.74193548,22979,1,6,19.36931099,31.9,25.62782242
730,22113,1173.211415,59867,14.68421668,17.30669651,10.03056776,24546,5,10,20.42132765,33.6,51.0283136
731,22115,1327.916975,51007,11.23963378,16.35853902,8.130256631,23763,2,7,20.29266779,31.6,38.41128697
732,22117,669.5294982,46457,17.15780184,25.60001722,13.12181157,18971,4,13,23.23606837,36.8,69.38753277
733,22119,593.1828274,39631,18.89429992,25.66172945,9.520324998,18701,6,16,22.964288,31,66.81076756
734,22123,359.6457651,11180,18.58676208,21.53846154,15.77817531,22922,0,5,21.27797866,29.4,31.08614388
735,22125,403.3182642,15377,13.32509592,11.54971711,5.943942251,23565,2,4,21.89836709,14.2,38.12621784
736,22127,950.0858169,14494,17.53829171,20.71891817,11.19083759,20162,2,5,22.92733809,26.5,15.25546402
737,23001,467.9387189,107444,16.84970775,12.81597856,8.227541789,27231,12,34,16.44920619,24.7,229.6112625
738,23003,6671.253885,68269,22.7043021,16.65763377,8.832705913,24571,9,24,18.59272146,31.2,10.23330864
739,23007,1697.01848,30019,21.0266831,11.68593224,9.094240314,26030,2,5,16.19735643,23.3,17.68925934
740,23011,867.4688631,121545,18.86626352,12.85614382,6.434653832,29084,7,24,16.46310733,23.1,140.1145392
741,23013,365.1307479,39823,23.47387188,10.52406901,10.1775356,31612,3,8,13.69764642,18.6,109.065041
742,23015,455.8663808,34067,26.43320515,11.79734053,10.15058561,32400,0,4,14.52458874,19.4,74.73023113
743,23017,2076.924028,57325,20.46750981,15.65983428,9.997383341,23770,4,8,18.03092353,26.2,27.60091329
744,23019,3397.191242,151748,17.42164641,14.98800643,9.423517938,27289,33,60,16.85807633,23.5,44.66866573
745,23021,3961.027445,16887,25.19689702,18.82513176,9.806359922,24062,3,8,18.90087176,25.1,4.263287805
746,23025,3924.353507,50710,20.17550779,18.97850523,10.32143561,23557,4,8,19.09450339,26,12.92187361
747,23027,729.9703648,39418,21.05383327,13.56740575,11.31716475,28860,2,4,17.5107616,20.7,53.99945244
748,23031,991.0519051,203102,19.26027316,8.263335664,7.209677896,35052,6,14,14.03691369,21.7,204.9357849
749,24001,422.1862771,71977,19.60626311,14.66857468,4.40418467,23280,6,14,16.05171062,29.1,170.4863562
750,24003,414.7844153,567696,14.09099236,5.8208971,4.535878357,44979,24,50,13.67542123,20.5,1368.653158
751,24005,598.3575069,827625,16.47231536,9.010240145,5.593958617,38580,43,94,13.27783031,23.5,1383.161388
752,24009,213.1909019,91082,14.01923541,5.026240091,4.129246174,43504,5,4,14.48291607,21.4,427.2321154
753,24013,447.6254344,167522,15.95491935,5.17603658,2.988264228,40667,6,12,12.63010268,25.4,374.2459367
754,24015,346.278461,102517,14.85997444,9.291141957,4.483158891,32976,9,5,16.91593935,28.4,296.0536434
755,24017,457.8008584,157671,11.81130328,5.976368514,3.559944441,39696,7,10,14.16024778,25.8,344.409577
756,24021,660.4683789,248472,13.75527222,6.97905599,4.724475997,41432,16,18,11.61305226,22.1,376.2057472
757,24023,649.0770135,29376,21.19757625,9.490740741,7.192946623,27980,2,2,15.36434652,28.1,45.25811173
758,24025,437.1194824,251025,15.38970222,7.491285729,3.614779404,39365,16,19,14.60993774,24.9,574.2709033
759,24027,250.9446447,315327,12.96717376,5.336999369,3.944159555,52586,16,48,9.019101143,16.7,1256.559989
760,24029,277.0345325,19593,25.74388812,11.27953861,5.30801817,34910,3,6,13.01831191,28.2,70.7240351
761,24031,493.0753332,1040133,14.59515274,6.840759787,7.356943775,52828,80,231,8.175713436,16.2,2109.480905
762,24033,482.6513233,906202,12.26569793,8.672459341,10.70467732,35869,39,78,11.97912293,23.1,1877.550016
763,24037,358.687963,111531,12.25847522,8.092817244,5.641480844,39254,6,12,15.01389498,23.9,310.9415746
764,24041,268.558345,37211,27.85466663,9.427319879,4.775469619,47302,9,16,12.81530982,20.3,138.5583457
765,24043,457.7670528,149811,16.43737776,11.94972332,5.83668756,29802,14,26,15.46402323,27.2,327.2647061
766,24045,374.41904,102172,15.14994323,14.62631641,6.856085816,27622,7,34,15.30895535,26.7,272.8814218
767,24047,468.288391,51564,26.83849197,9.196338531,5.790861842,35666,3,6,13.75386636,26.1,110.1116342
768,24510,80.9459754,614700,13.15210672,20.95802831,7.112412559,29700,172,626,20.26259525,26.5,7593.953831
769,25001,394.2288409,213690,29.12115682,6.925452759,3.209321915,42578,14,22,11.85390632,18.2,542.0455782
770,25003,926.874879,127328,22.04071375,10.80594999,2.902739382,34287,12,24,13.78295409,19.9,137.3734502
771,25005,553.1053703,558905,16.308675,11.17166603,2.867929255,34226,52,110,15.01321279,26.8,1010.485578
772,25007,103.2052785,17313,22.21452088,7.90157685,4.967365563,43822,2,4,12.01852925,18.2,167.7530476
773,25009,492.4741292,781024,16.30385238,10.47355779,3.063670259,40697,38,107,11.74006476,21.1,1585.918841
774,25011,699.2226088,70935,20.25093395,10.18679072,2.130119123,34202,3,6,13.61118012,21.7,101.4483787
775,25013,616.989725,469116,16.03633217,16.59077925,2.994142174,29020,53,112,15.44052525,25.7,760.330328
776,25015,527.2325285,161159,15.95318909,11.3856502,2.340545672,33605,3,11,13.38615691,16.9,305.6696833
777,25017,817.8401031,1595192,14.67340609,7.652370373,2.569722015,49669,64,320,9.95444314,18.8,1950.493738
778,25019,46.1351593,11101,14.25096838,8.530762994,4.477074137,51270,1,3,13.94875843,19.5,240.619089
779,25021,396.0969232,698249,16.24062476,6.30305235,1.973794449,52036,32,114,12.23898028,19.9,1762.82359
780,25023,658.9394949,512135,17.12790573,7.471467484,2.267370908,41343,25,48,14.51245733,24.8,777.2109639
782,25027,1510.648816,822280,14.88568371,10.06287396,2.478231259,36169,70,212,13.80474759,23.4,544.3224072
783,26003,915.0329561,9194,24.28757886,10.28931912,6.449858603,21773,0,2,17.60893388,25.8,10.04772554
784,26005,825.2486237,115250,15.58091106,10.22212581,4.52494577,28073,3,11,16.27392233,20.4,139.654883
785,26007,571.8648784,28612,22.35076192,14.09548441,6.21417587,25115,3,9,17.35694339,24.5,50.0327981
786,26011,363.1768293,15165,23.59380152,17.89647214,6.811737554,23374,2,5,18.4857836,30.6,41.75651852
787,26013,898.4261079,8507,20.80639473,13.69460444,4.455154579,20698,1,3,19.33834262,24.1,9.468780933
788,26015,553.0943899,60057,17.73981384,8.525234361,4.580648384,28783,2,6,15.99710256,27.3,108.5836362
789,26017,442.2401883,104786,19.14091577,15.81986143,5.495008875,26644,10,37,17.79181258,25.5,236.9436401
790,26019,319.6980305,17552,24.94302644,9.360756609,6.312670921,27866,0,1,15.68194619,30,54.90180835
791,26021,567.7767208,154807,18.80987294,16.05095377,7.754171323,29311,15,25,16.5930279,22.5,272.654715
792,26023,506.4130126,43584,17.68768355,14.58562775,10.55433186,24249,3,10,18.40061945,29.5,86.06413918
793,26025,706.2570672,134473,16.94987098,16.41444751,5.809344627,25652,11,37,18.79289397,27,190.4023425
794,26027,490.1052023,51460,19.82510688,11.96463272,7.460163234,29923,2,4,16.49171852,29.8,104.9978653
795,26029,416.329458,26219,22.96044853,10.58774171,6.37324078,32559,2,4,15.42215283,17.2,62.97656699
796,26035,564.3653822,30616,22.99777894,23.11863078,11.25555265,21717,2,9,20.22478546,31.2,54.24854352
797,26037,566.4183815,77896,16.03419945,9.222553148,3.810208483,33568,2,2,15.27811499,23.7,137.5237855
798,26039,556.4021574,13836,24.59525875,15.16334201,5.355594102,24884,2,6,17.845258,23.7,24.86690574
799,26041,1171.100586,36190,22.68306162,13.06438243,6.029289859,26852,2,9,17.3991833,22.7,30.90255477
800,26043,760.9472487,25570,21.43136488,13.08173641,4.513101291,28020,2,6,17.76838109,21,33.60285492
801,26045,575.2018414,109155,17.44125326,10.53089643,5.346525583,31982,4,7,17.17663553,22.9,189.7681686
802,26047,467.5189133,33039,20.88743606,9.407064378,8.262961954,32455,6,18,16.52907545,19.4,70.66879876
803,26049,636.9631687,409361,16.55604711,19.58735688,5.595305855,26386,43,125,18.98688776,26.2,642.676092
804,26051,501.7860546,25289,25.87686346,17.98014947,8.462177231,24594,2,4,17.69133121,26.1,50.39797294
805,26053,1102.135103,15414,24.57506163,16.38121189,7.674841054,24325,2,5,19.42120717,24.3,13.98558122
806,26055,464.3389181,91746,18.3724631,9.845660846,6.84171517,33754,8,20,17.17848829,18.2,197.5841275
807,26057,568.3803434,41067,16.68736455,15.7036063,5.196386393,22027,2,9,19.8229122,20.3,72.2526746
808,26059,598.1519701,45830,18.5664412,15.37202706,7.597643465,24749,2,4,18.5874179,23.6,76.61932467
809,26061,1009.100118,36360,16.59240924,19.49119912,7.194719472,22866,4,11,18.5452658,21,36.03210361
810,26063,836.0441842,31543,24.30967251,12.69695337,6.204229148,27130,3,11,16.02026502,23.8,37.7288672
811,26065,556.127552,289564,12.72982829,18.84177591,5.892652402,28366,22,120,17.75110514,20.2,520.6791121
812,26067,571.3181858,64176,13.94602344,11.96864872,5.795001247,23956,2,2,18.16754544,25.8,112.3296993
813,26069,549.1048925,25247,28.68459619,16.09696202,7.113716481,25075,2,4,16.97238186,27.9,45.97846485
814,26071,1165.996874,11212,29.45950767,13.61933643,6.921155904,24876,2,3,16.7290662,23.2,9.615806226
815,26073,572.6983858,70775,11.71176263,24.06782056,8.693747792,23164,3,8,19.92928351,17.9,123.58163
816,26075,701.8801122,158913,16.72802099,13.16695299,6.079427108,26942,10,61,19.32563761,24.6,226.4104613
817,26077,562.0872611,261573,14.18992021,15.60749772,5.620992992,30555,21,70,18.00141065,19.3,465.3601284
818,26079,559.7433146,17463,19.43537766,16.86995362,9.425642788,23687,1,1,18.62356365,28.4,31.1982288
819,26081,848.0487429,643140,12.88568585,12.3397705,6.502316758,31005,40,157,15.05200548,19.8,758.37622
820,26087,644.5913345,88202,17.02795855,9.860320628,7.237931113,28309,4,10,16.3859935,21.8,136.8339835
821,26091,749.6330508,98474,17.77829681,11.58783029,5.715214168,26958,5,13,17.11459065,28.3,131.362938
822,26093,565.2457507,188482,15.90390594,5.564987638,4.001443109,38399,3,25,13.75293633,21.5,333.4514231
823,26095,899.0746319,6364,20.77309868,13.84349466,4.855436832,20745,1,4,19.91970698,19.7,7.078389017
824,26099,479.2481812,868704,16.23119037,11.20093841,5.68778318,31104,47,139,18.55809616,25.3,1812.639117
825,26101,542.3252252,24444,24.41908035,12.16249386,6.439207986,25778,2,8,16.13663451,22,45.07258535
826,26103,1809.038836,66939,17.78335499,15.32589372,5.192787463,26290,6,30,17.3155782,20.3,37.00252237
827,26105,494.971857,28884,22.37917186,14.88367262,6.737294004,28812,2,6,17.64429208,24.5,58.35483289
828,26107,555.1167513,43264,17.70294009,19.83635355,6.478827663,23182,2,4,18.83352994,26.5,77.93675817
829,26111,516.2621954,83389,17.55627241,10.60931298,4.741632589,34497,7,26,15.45459736,21,161.5245136
830,26115,549.3461445,149699,16.88922438,10.51910834,4.629957448,30295,4,14,16.60699646,28.2,272.5039604
831,26117,705.3282602,63209,16.64161749,15.7525036,7.747314465,23018,4,18,19.66211771,24.6,89.61642907
832,26121,503.8879584,173043,15.97464214,16.4028594,5.1623007,24101,8,49,19.7675499,24,343.4156286
833,26123,838.8965274,48142,18.40596568,17.50031158,6.364505006,24005,2,9,19.06539037,25.5,57.38729203
834,26125,867.4038369,1250843,15.89983715,8.536083265,4.907970065,42760,114,422,12.30826608,19,1442.053801
835,26127,538.0930152,26417,20.02876935,16.8073589,9.883786955,23018,0,4,18.41723424,25.7,49.09374263
836,26129,563.5029859,20928,24.8853211,16.50898318,7.7742737,22527,2,15,19.05592199,31,37.1391111
837,26131,1310.976978,5968,34.28284182,15.09718499,8.729892761,23850,2,4,16.63726442,31.4,4.552330133
838,26133,566.2859003,23232,20.22641185,19.31818182,9.925964187,22142,2,4,19.22127378,20.1,41.02521357
839,26137,515.0267957,24397,20.18690823,14.76820921,6.787719802,26829,2,4,17.57540031,25.5,47.37035083
840,26139,563.5167987,284034,14.12612575,8.177190055,4.203017949,30558,6,22,13.63563216,20.8,504.0382126
841,26145,800.4651324,192778,18.19190987,17.1051676,5.168639575,26625,23,106,18.20973383,25.5,240.8324763
842,26147,721.3116738,159566,17.71994034,13.16257849,5.524359826,29356,10,23,18.14869619,26.2,221.2164392
843,26149,500.5952855,60897,16.94172127,15.34886776,8.064436672,25136,4,13,18.46893804,31.7,121.649168
844,26151,962.5698448,41376,20.45388631,15.42440062,10.01063418,24835,3,11,17.89733922,26.6,42.9849327
845,26153,1171.875813,8069,25.70330896,20.12640972,6.642706655,22931,2,2,18.77069698,26.3,6.88554189
846,26155,530.959114,68493,17.36089819,11.22304469,5.629772385,27398,3,7,17.8803876,28.6,128.9986332
847,26157,804.5074011,53250,19.30704225,15.05164319,5.834741784,24968,2,8,18.19131657,29.6,66.18957132
848,26159,607.7948606,75272,17.04883622,15.27659688,8.299234775,26771,4,14,18.45721968,28,123.8444167
849,26161,705.9723594,365961,12.91886294,13.43585792,3.815433885,39486,60,89,12.13139277,15.3,518.378652
850,26163,611.9926218,1761382,14.70175124,22.77467352,7.103910452,25976,209,676,21.05552973,26.5,2878.109862
851,26165,564.9246482,33111,18.13898704,16.08226873,8.151369635,22760,3,20,19.45162405,29.5,58.61135659
852,27001,1821.796649,15834,31.9565492,12.76367311,4.262978401,27646,2,4,15.17175861,29,8.691420093
853,27003,421.9783855,347431,13.02416883,6.033716047,4.121393888,35806,7,35,14.52069185,19.8,823.3383793
854,27005,1315.084516,33773,19.805762,12.1102656,7.073697924,29710,2,8,16.62331734,27,25.68123918
855,27007,2504.703614,46117,15.15276362,17.46427565,8.812368541,24781,3,10,19.42066409,23,18.41215853
856,27011,499.1757097,5016,25.53827751,11.10446571,5.123604466,30489,2,7,14.60011495,26.2,10.04856587
857,27013,747.7770176,66322,13.12234251,17.16172612,3.672989355,28824,9,29,15.97410631,20.2,88.69221498
858,27015,611.0862976,25211,20.43155765,7.449129348,3.942723414,30373,3,7,12.62882474,23.9,41.25603879
859,27017,861.3035964,35540,16.70793472,11.58694429,4.065841306,28117,2,6,19.58695725,21.2,41.26303448
860,27019,354.1987578,100416,10.916587,3.924673359,3.070227852,45637,3,18,11.80574993,15.9,283.5018412
861,27021,2021.472557,29022,24.81565709,14.31327958,7.215216043,29053,0,1,16.47927041,27.8,14.35686074
862,27023,581.1084028,12010,20.50791007,9.741881765,7.868442964,30168,2,4,15.4172239,26.7,20.66740034
863,27025,414.9042922,54727,14.40422461,5.443382608,3.79885614,33927,2,10,14.62280109,23.7,131.9027087
864,27029,998.7307268,8812,20.0635497,16.57966409,9.044484793,26173,0,8,18.98725355,28,8.82319905
865,27031,1452.380257,5311,26.6051591,12.86010168,5.290905667,32703,0,3,15.45754506,18.3,3.656755849
866,27033,639.9735226,11372,22.47625747,12.18782976,5.135420331,27209,0,4,14.43639754,33.4,17.76948514
867,27035,998.3636415,63855,21.45172657,10.37037037,4.904862579,30900,5,16,17.40466516,21.5,63.95966093
868,27037,562.4380695,418201,13.11474626,6.335231145,3.749393234,40441,6,23,13.78149964,18.2,743.5503083
869,27041,636.7531886,37203,22.00360186,8.174071983,3.075020832,34547,3,8,13.39330317,24.9,58.42609141
870,27043,712.477538,13896,22.582038,11.291019,5.109383995,29748,1,4,14.49127375,27.6,19.50377276
871,27047,707.2708494,30526,21.76177685,12.01271048,5.89988862,28459,4,18,15.16287098,25.1,43.16026884
872,27049,756.8722398,46217,18.55161521,9.699893978,5.374645693,33400,6,12,14.76979073,23.1,61.06314589
873,27051,547.7961072,5938,23.12226339,10.27281913,5.321657124,31940,0,2,15.07952898,28.9,10.83979956
874,27053,553.8474749,1235478,13.28716497,10.82755015,5.197259684,43976,82,445,11.88958778,16.4,2230.718846
875,27057,926.0049398,20862,24.50388266,10.81392005,5.670597258,29312,2,4,14.37228944,25.5,22.52903748
876,27059,435.7447226,38974,15.04849387,7.043156976,4.207933494,32008,2,12,14.76542951,26.6,89.44227659
877,27061,2667.316015,45203,21.95871955,12.95489237,5.433267703,28636,5,12,15.92749731,25.3,16.94699831
878,27063,702.9718249,10047,20.8420424,7.644072858,3.035732059,33358,0,2,14.2401683,27.1,14.2921802
