fips,County_Name,State,Country,Lat,Long_,Combined_Key,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,88
18065,Henry,Indiana,US,39.93029,-85.39626,"Henry, Indiana, US",2.062579,2.062579,4.125157,4.125157,2.062579,8.250315,12.37547,14.43805,16.50063,22.68836,26.81352,33.00126,39.18899,39.18899,41.25157,45.37673,47.43931,47.43931,45.37673,47.43931,49.50189,53.62704,59.81478,63.93994,63.93994,57.7522,59.81478,61.87736,63.93994,66.00252,68.06509,70.12767,74.25283,76.31541,80.44057,82.50315,88.69088,90.75346,99.00377,96.9412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18067,Howard,Indiana,US,40.48528,-86.11352,"Howard, Indiana, US",1.213784,1.213784,1.213784,1.213784,1.213784,2.427567,2.427567,2.427567,6.068919,6.068919,6.068919,7.282702,7.282702,7.282702,7.282702,7.282702,8.496486,10.92405,14.5654,16.99297,19.42054,24.27567,29.13081,30.34459,32.77216,32.77216,38.84108,44.91,53.40648,50.97892,55.83405,55.83405,58.26162,60.68919,60.68919,72.82702,74.04081,74.04081,82.53729,82.53729,87.39243,86.17864,91.03378,92.24756,98.31648,100.744,142.0127,184.4951,191.7778,205.1294,208.7708,213.6259,224.55,231.8327,245.1843,256.1084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18069,Huntington,Indiana,US,40.82907,-85.48822,"Huntington, Indiana, US",2.748914,2.748914,2.748914,5.497828,5.497828,5.497828,8.246743,8.246743,13.74457,10.99566,10.99566,16.49349,16.49349,16.49349,16.49349,16.49349,19.2424,16.49349,16.49349,16.49349,16.49349,16.49349,16.49349,16.49349,16.49349,16.49349,16.49349,16.49349,16.49349,16.49349,19.2424,24.74023,24.74023,24.74023,24.74023,24.74023,27.48914,30.23806,30.23806,30.23806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18071,Jackson,Indiana,US,38.90916,-86.03852,"Jackson, Indiana, US",2.275934,2.275934,4.551869,9.103737,15.93154,15.93154,18.20747,18.20747,22.75934,43.24275,56.89836,63.72616,81.93363,84.20957,91.03737,104.693,120.6245,129.7283,145.6598,159.3154,159.3154,159.3154,168.4191,175.2469,175.2469,191.1785,204.8341,202.5582,223.0416,220.7656,227.5934,229.8694,245.8009,259.4565,268.5602,284.4918,291.3196,314.0789,357.3217,370.9773,375.5292,377.8051,416.496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18073,Jasper,Indiana,US,41.02079,-87.11553,"Jasper, Indiana, US",2.989626,8.968878,11.9585,14.94813,17.93776,17.93776,23.91701,26.90663,32.88589,38.86514,44.84439,35.87551,44.84439,41.85476,41.85476,47.83402,44.84439,47.83402,50.82364,53.81327,53.81327,56.80289,56.80289,65.77177,62.78215,65.77177,74.74065,77.73028,71.75102,80.7199,101.6473,101.6473,83.70953,86.69915,119.585,134.5332,137.5228,98.65766,98.65766,107.6265,107.6265,110.6162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18075,Jay,Indiana,US,40.43781,-85.00576,"Jay, Indiana, US",4.763493,4.763493,9.526985,9.526985,14.29048,14.29048,14.29048,14.29048,19.05397,19.05397,19.05397,19.05397,33.34445,33.34445,33.34445,33.34445,38.10794,38.10794,42.87143,47.63493,42.87143,42.87143,47.63493,47.63493,52.39842,52.39842,57.16191,57.16191,66.6889,71.45239,76.21588,76.21588,76.21588,85.74287,85.74287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18077,Jefferson,Indiana,US,38.78576,-85.43633,"Jefferson, Indiana, US",3.102026,3.102026,9.306077,15.51013,15.51013,15.51013,18.61215,18.61215,21.71418,31.02026,31.02026,40.32633,37.22431,37.22431,49.63241,46.53038,46.53038,55.83646,55.83646,55.83646,62.04051,65.14254,65.14254,68.24456,68.24456,68.24456,68.24456,80.65267,80.65267,80.65267,80.65267,89.95874,93.06077,93.06077,93.06077,93.06077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18079,Jennings,Indiana,US,38.99589,-85.62711,"Jennings, Indiana, US",3.606593,3.606593,3.606593,3.606593,3.606593,3.606593,7.213186,10.81978,14.42637,18.03296,36.06593,46.88571,50.4923,54.09889,61.31208,82.95164,111.8044,126.2307,126.2307,133.4439,147.8703,151.4769,162.2967,165.9033,194.756,201.9692,201.9692,209.1824,216.3956,227.2153,227.2153,227.2153,230.8219,230.8219,230.8219,230.8219,241.6417,245.2483,256.0681,259.6747,259.6747,259.6747,266.8879,270.4945,281.3142,292.134,295.7406,295.7406,310.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18081,Johnson,Indiana,US,39.48994,-86.10149,"Johnson, Indiana, US",1.979362,1.979362,1.979362,1.979362,1.979362,1.979362,1.979362,1.979362,1.979362,2.639149,4.618511,7.917447,7.917447,11.87617,15.83489,23.75234,27.71107,34.30894,46.8449,53.44277,66.63852,77.8549,83.1332,89.73107,100.9475,110.1845,128.6585,139.8749,151.7511,163.6272,178.1426,189.359,209.1526,215.7504,217.07,228.9462,236.2038,244.7811,259.2964,271.1726,281.0694,297.5641,300.863,315.3783,337.1513,349.6873,351.6666,354.9656,361.5634,371.4602,382.0168,406.429,440.7379,465.8098,473.7273,481.6447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18083,Knox,Indiana,US,38.68862,-87.41947,"Knox, Indiana, US",5.346307,5.346307,5.346307,8.019461,10.69261,10.69261,13.36577,18.71207,21.38523,24.05838,26.73154,26.73154,34.751,34.751,40.0973,40.0973,40.0973,42.77046,42.77046,42.77046,45.44361,48.11676,48.11676,48.11676,48.11676,48.11676,50.78992,53.46307,53.46307,53.46307,53.46307,53.46307,53.46307,53.46307,53.46307,53.46307,53.46307,53.46307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18085,Kosciusko,Indiana,US,41.24522,-85.86312,"Kosciusko, Indiana, US",1.268939,2.537878,3.806817,5.075756,6.344695,6.344695,6.344695,10.15151,13.95833,15.22727,17.76514,17.76514,20.30302,20.30302,21.57196,21.57196,22.8409,22.8409,24.10984,24.10984,26.64772,27.91666,27.91666,27.91666,27.91666,27.91666,29.1856,30.45453,31.72347,34.26135,36.79923,36.79923,38.06817,41.87498,43.14392,45.6818,45.6818,45.6818,46.95074,48.21968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18087,LaGrange,Indiana,US,41.64232,-85.42674,"LaGrange, Indiana, US",5.135843,5.135843,5.135843,5.135843,5.135843,5.135843,5.135843,10.27169,10.27169,10.27169,15.40753,15.40753,15.40753,17.97545,23.11129,25.67922,30.81506,33.38298,33.38298,35.9509,38.51882,41.08674,38.51882,41.08674,43.65467,46.22259,46.22259,48.79051,48.79051,53.92635,56.49427,59.0622,61.63012,61.63012,64.19804,64.19804,69.33388,71.9018,77.03765,84.74141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18089,Lake,Indiana,US,41.41874,-87.38278,"Lake, Indiana, US",0.410805,0.6162075,0.82161,1.232415,1.437817,2.054025,2.054025,3.491842,3.902647,6.367477,9.653917,13.96737,17.45921,19.92404,29.98876,36.97245,44.16154,50.11821,64.29098,68.80984,75.79352,85.85824,94.69055,107.8363,118.3118,138.8521,152.8195,163.5004,168.2246,179.9326,200.8836,210.743,224.9157,226.9698,242.7858,252.0289,265.38,276.4718,296.8066,311.1848,314.882,325.7684,352.2653,366.8489,379.173,396.2214,409.3672,418.1995,430.9344,443.8748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18091,LaPorte,Indiana,US,41.54366,-86.74072,"LaPorte, Indiana, US",0.9045517,0.9045517,0.9045517,0.9045517,0.9045517,0.9045517,0.9045517,1.809103,1.809103,1.809103,1.809103,1.809103,1.809103,1.809103,3.618207,5.42731,5.42731,7.236414,9.950069,12.66372,15.37738,17.18648,18.99559,18.99559,22.61379,25.32745,27.13655,28.0411,28.0411,29.85021,30.75476,32.56386,37.99117,101.3098,116.6872,121.2099,126.6372,126.6372,126.6372,130.2554,133.8737,134.7782,141.1101,170.0557,173.6739,180.0058,189.0513,197.1923,202.6196,207.1423,227.0425,229.7561,242.4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18093,Lawrence,Indiana,US,38.84113,-86.48362,"Lawrence, Indiana, US",2.192069,2.192069,4.384138,10.96035,10.96035,17.53655,19.72862,19.72862,24.11276,26.30483,48.22552,78.91449,85.49069,85.49069,96.45104,120.5638,122.7559,129.3321,138.1004,149.0607,155.6369,160.021,160.021,162.2131,166.5973,168.7893,173.1735,177.5576,181.9417,181.9417,188.5179,190.71,201.6704,201.6704,203.8624,208.2466,206.0545,217.0148,217.0148,230.1673,230.1673,236.7435,238.9355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18095,Madison,Indiana,US,40.16144,-85.71965,"Madison, Indiana, US",0.772171,0.772171,0.772171,1.544342,1.544342,2.316513,3.088684,3.088684,5.405197,9.266052,13.89908,22.39296,29.3425,35.51986,47.8746,51.73545,55.59631,66.4067,77.98927,105.7874,110.4204,112.737,157.5229,181.4602,196.1314,201.5366,203.081,210.8027,218.5244,235.5121,249.4112,256.3608,262.5381,267.1712,271.032,277.2094,292.6528,305.0075,304.2354,305.7797,309.6406,315.8179,324.3118,330.4892,335.1222,338.9831,347.4769,349.0213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18097,Marion,Indiana,US,39.78164,-86.13826,"Marion, Indiana, US",0.1058735,0.1058735,0.1058735,0.1058735,0.1058735,0.1058735,0.2117471,0.2117471,0.3176206,0.6352413,0.7411148,0.9528619,1.164609,2.011597,2.646839,4.870183,8.681631,8.681631,17.04564,23.92742,31.02095,51.2428,61.83015,71.57052,85.12233,102.0621,118.2608,138.0591,151.2933,166.2215,186.3374,207.0887,226.6753,242.4504,255.6846,275.2712,290.3053,305.6569,318.8911,324.2907,339.2188,351.5002,372.4631,383.6857,411.7422,428.9996,442.1279,451.3389,466.6906,480.3483,500.4643,507.7695,521.5331,537.8376,560.6004,585.4807,609.1964,633.4414,653.875,669.8619,679.6023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18099,Marshall,Indiana,US,41.32467,-86.26185,"Marshall, Indiana, US",2.146153,8.584612,6.438459,6.438459,6.438459,6.438459,6.438459,8.584612,8.584612,8.584612,12.87692,17.16922,21.46153,23.60768,23.60768,25.75384,30.04614,40.77691,36.4846,36.4846,40.77691,42.92306,47.21537,47.21537,49.36152,51.50767,51.50767,55.79998,53.65383,53.65383,55.79998,57.94613,62.23844,60.09228,60.09228,62.23844,64.38459,64.38459,66.53074,66.53074,68.6769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18103,Miami,Indiana,US,40.76941,-86.04525,"Miami, Indiana, US",2.785438,2.785438,2.785438,2.785438,2.785438,2.785438,2.785438,2.785438,8.356313,8.356313,8.356313,11.14175,13.92719,22.2835,19.49806,19.49806,25.06894,33.42525,36.21069,38.99613,41.78157,44.567,44.567,47.35244,47.35244,61.27963,58.49419,58.49419,61.27963,61.27963,72.42138,75.20682,86.34857,105.8466,116.9884,181.0535,259.0457,267.402,278.5438,289.6855,298.0418,303.6127,320.3253,331.4671,334.2525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18105,Monroe,Indiana,US,39.1613,-86.52414,"Monroe, Indiana, US",0.6877437,0.6877437,0.6877437,0.6877437,2.063231,2.750975,4.126462,5.50195,11.0039,15.13036,17.88134,20.63231,22.69554,24.75877,27.50975,30.94847,33.0117,33.0117,37.13816,41.26462,41.95237,48.14206,51.58078,57.08273,59.8337,62.58468,65.33565,70.14986,74.27632,77.71504,78.40278,78.40278,79.09053,81.15376,81.15376,81.15376,82.52925,82.52925,82.52925,83.90473,83.90473,84.59248,86.65571,89.40668,89.40668,90.09443,90.78217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18107,Montgomery,Indiana,US,40.04035,-86.89335,"Montgomery, Indiana, US",2.612603,2.612603,5.225206,7.83781,10.45041,13.06302,15.67562,15.67562,15.67562,26.12603,31.35124,36.57644,36.57644,39.18905,41.80165,44.41425,49.63946,52.25206,54.86467,57.47727,57.47727,60.08987,65.31508,65.31508,65.31508,65.31508,65.31508,67.92768,67.92768,70.54029,75.76549,75.76549,78.3781,86.21591,91.44111,96.66632,104.5041,175.0444,229.9091,250.8099,261.2603,266.4855,276.9359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18109,Morgan,Indiana,US,39.47899,-86.44573,"Morgan, Indiana, US",1.434165,1.434165,4.302494,7.170823,10.03915,14.34165,20.07831,28.68329,32.98579,45.89327,58.80075,68.8399,74.57656,86.04988,93.2207,108.9965,113.299,117.6015,117.6015,127.6407,134.8115,144.8506,147.719,149.1531,150.5873,154.8898,159.1923,159.1923,166.3631,170.6656,177.8364,177.8364,179.2706,183.5731,190.7439,187.8756,189.3097,195.0464,200.7831,217.993,223.7297,229.4663,233.7688,240.9397,245.2422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18113,Noble,Indiana,US,41.39672,-85.41967,"Noble, Indiana, US",2.107437,2.107437,2.107437,2.107437,2.107437,2.107437,2.107437,2.107437,2.107437,2.107437,2.107437,2.107437,2.107437,2.107437,2.107437,2.107437,2.107437,2.107437,4.214874,4.214874,4.214874,4.214874,6.322311,6.322311,10.53719,18.96693,23.18181,23.18181,23.18181,23.18181,27.39668,29.50412,29.50412,29.50412,31.61156,35.82643,52.68593,56.9008,61.11568,71.65286,75.86774,80.08261,84.29749,94.83467,99.04955,107.4793,107.4793,113.8016,118.0165,122.2314,143.3057,145.4132,149.628,177.0247,174.9173,181.2396,257.1073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18117,Orange,Indiana,US,38.54119,-86.49523,"Orange, Indiana, US",5.115875,5.115875,5.115875,5.115875,10.23175,15.34762,15.34762,15.34762,25.57937,25.57937,35.81112,46.04287,71.62224,56.27462,61.39049,66.50637,81.85399,86.96987,92.08574,92.08574,97.20162,112.5492,122.781,127.8969,153.4762,173.9397,173.9397,194.4032,199.5191,286.489,291.6048,306.9525,306.9525,322.3001,327.416,388.8065,516.7033,532.051,532.051,537.1668,542.2827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18123,Perry,Indiana,US,38.07809,-86.63742,"Perry, Indiana, US",15.67316,15.67316,15.67316,15.67316,15.67316,20.89755,20.89755,20.89755,26.12194,26.12194,31.34632,31.34632,31.34632,31.34632,31.34632,31.34632,31.34632,41.7951,52.24387,52.24387,52.24387,52.24387,57.46826,57.46826,57.46826,57.46826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18127,Porter,Indiana,US,41.45987,-87.06849,"Porter, Indiana, US",0.5950929,1.785279,2.975464,3.570557,5.355836,8.3313,8.926393,12.49695,16.06751,20.82825,26.77918,30.34974,35.11048,47.01234,49.9878,50.58289,55.34364,56.53382,63.67494,70.22096,71.41114,75.57679,80.33754,85.09828,92.23939,99.9756,104.1413,107.1167,108.902,114.8529,117.8284,121.3989,124.9695,126.1597,127.945,135.6812,138.0615,141.6321,142.8223,148.7732,149.9634,153.534,158.2947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18131,Pulaski,Indiana,US,41.04166,-86.69891,"Pulaski, Indiana, US",7.898894,7.898894,7.898894,7.898894,7.898894,7.898894,7.898894,7.898894,7.898894,7.898894,7.898894,7.898894,7.898894,7.898894,7.898894,7.898894,31.59558,55.29226,71.09005,102.6856,142.1801,165.8768,181.6746,181.6746,197.4724,205.3712,229.0679,229.0679,229.0679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18133,Putnam,Indiana,US,39.66438,-86.84518,"Putnam, Indiana, US",2.662478,2.662478,2.662478,5.324955,5.324955,5.324955,13.31239,13.31239,18.63734,18.63734,29.28725,29.28725,34.61221,37.27469,45.26212,55.91203,66.56194,71.8869,79.87433,82.53681,85.19929,85.19929,87.86176,101.1742,111.8241,114.4865,125.1365,133.1239,135.7864,135.7864,141.1113,141.1113,143.7738,149.0988,154.4237,154.4237,154.4237,157.0862,167.7361,175.7235,189.0359,189.0359,202.3483,207.6733,212.9982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18135,Randolph,Indiana,US,40.15735,-85.01139,"Randolph, Indiana, US",3.987877,3.987877,3.987877,11.96363,11.96363,11.96363,15.95151,19.93938,19.93938,19.93938,27.91514,27.91514,27.91514,31.90301,31.90301,39.87877,43.86665,43.86665,43.86665,39.87877,39.87877,47.85452,47.85452,47.85452,47.85452,47.85452,55.83028,51.8424,55.83028,55.83028,55.83028,59.81815,59.81815,59.81815,59.81815,59.81815,63.80603,63.80603,67.79391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18137,Ripley,Indiana,US,39.10236,-85.26213,"Ripley, Indiana, US",3.51803,3.51803,21.10818,24.62621,38.69833,49.25242,52.77045,66.84257,87.95075,109.0589,116.095,137.2032,165.3474,179.4195,211.0818,246.2621,267.3703,267.3703,270.8883,277.9244,284.9604,295.5145,302.5506,313.1047,309.5866,313.1047,270.8883,281.4424,288.4785,288.4785,291.9965,302.5506,306.0686,306.0686,313.1047,313.1047,316.6227,320.1407,323.6588,323.6588,327.1768,330.6948,330.6948,341.2489,344.7669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18139,Rush,Indiana,US,39.62002,-85.46556,"Rush, Indiana, US",5.98659,5.98659,17.95977,17.95977,11.97318,23.94636,23.94636,29.93295,41.90613,47.89272,59.8659,59.8659,71.83908,83.81226,83.81226,83.81226,71.83908,77.82567,89.79885,101.772,95.78544,101.772,101.772,119.7318,113.7452,113.7452,125.7184,131.705,125.7184,125.7184,155.6513,167.6245,173.6111,179.5977,185.5843,185.5843,185.5843,191.5709,197.5575,203.5441,209.5307,215.5172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18141,St. Joseph,Indiana,US,41.61757,-86.29041,"St. Joseph, Indiana, US",0.3714158,0.3714158,0.3714158,0.3714158,0.3714158,0.3714158,0.3714158,0.3714158,1.114248,2.228495,2.228495,2.971327,6.314069,6.685485,7.056901,7.799733,10.02823,11.51389,11.88531,13.37097,18.19938,21.1707,24.14203,26.74194,33.05601,37.88442,41.59857,47.91264,52.74105,55.71238,61.28361,69.08335,71.31184,72.05467,86.91131,101.3965,113.6532,132.9669,144.1093,149.3092,153.0233,164.1658,168.6228,176.4225,191.2792,205.393,213.9355,217.6497,223.5923,230.2778,235.1062,238.449,239.5632,244.3916,248.1058,255.1627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18143,Scott,Indiana,US,38.68672,-85.74628,"Scott, Indiana, US",4.211768,4.211768,4.211768,4.211768,4.211768,4.211768,4.211768,4.211768,4.211768,4.211768,4.211768,4.211768,21.05884,25.27061,29.48237,33.69414,33.69414,33.69414,46.32944,50.54121,50.54121,58.96475,71.60005,71.60005,71.60005,71.60005,80.02359,84.23535,92.65889,101.0824,101.0824,105.2942,113.7177,117.9295,138.9883,151.6236,155.8354,160.0472,164.2589,172.6825,193.7413,197.9531,214.8002,219.0119,219.0119,227.4355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18145,Shelby,Indiana,US,39.52306,-85.79159,"Shelby, Indiana, US",2.252303,2.252303,2.252303,2.252303,2.252303,4.504606,4.504606,13.51382,22.52303,27.02764,29.27994,33.78454,42.79376,54.05527,58.55988,72.0737,83.33521,101.3536,114.8675,126.129,137.3905,141.8951,153.1566,159.9135,168.9227,173.4273,177.9319,193.6981,218.4734,222.978,236.4918,250.0056,270.2764,281.5379,326.5839,346.8547,396.4053,405.4145,414.4237,430.1899,436.9468,452.7129,479.7405,491.002,500.0113,504.5159,515.7774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18149,Starke,Indiana,US,41.2789,-86.64687,"Starke, Indiana, US",4.359008,8.718016,4.359008,4.359008,4.359008,4.359008,4.359008,4.359008,4.359008,4.359008,8.718016,8.718016,8.718016,13.07702,17.43603,21.79504,26.15405,26.15405,34.87206,34.87206,39.23107,39.23107,43.59008,43.59008,43.59008,43.59008,47.94909,47.94909,47.94909,47.94909,47.94909,56.6671,56.6671,56.6671,65.38512,65.38512,65.38512,69.74413,69.74413,69.74413,69.74413,74.10313,74.10313,74.10313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18151,Steuben,Indiana,US,41.64424,-85.00101,"Steuben, Indiana, US",2.900737,2.900737,2.900737,5.801474,5.801474,5.801474,11.60295,17.40442,23.20589,26.10663,29.00737,34.80884,34.80884,34.80884,34.80884,34.80884,34.80884,37.70958,40.61032,46.41179,49.31253,49.31253,49.31253,49.31253,52.21326,52.21326,58.01474,60.91547,60.91547,60.91547,60.91547,63.81621,66.71695,72.51842,75.41916,75.41916,118.9302,147.9376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18153,Sullivan,Indiana,US,39.08952,-87.41414,"Sullivan, Indiana, US",4.809542,4.809542,4.809542,4.809542,4.809542,4.809542,9.619084,14.42863,14.42863,14.42863,14.42863,14.42863,14.42863,14.42863,19.23817,19.23817,19.23817,24.04771,28.85725,28.85725,28.85725,28.85725,33.66679,33.66679,33.66679,38.47634,43.28588,48.09542,48.09542,48.09542,57.71451,57.71451,62.52405,62.52405,62.52405,76.95267,76.95267,76.95267,76.95267,76.95267,76.95267,76.95267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18157,Tippecanoe,Indiana,US,40.38873,-86.89414,"Tippecanoe, Indiana, US",0.5282788,1.056558,1.056558,1.056558,1.056558,1.584836,2.113115,3.697951,4.22623,5.811066,5.811066,7.395903,7.395903,9.509018,10.0373,13.73525,14.79181,15.32008,17.96148,19.01804,20.07459,21.13115,22.18771,22.71599,23.77254,23.77254,24.30082,24.30082,26.94222,27.99877,29.05533,29.58361,30.64017,31.16845,31.16845,32.75328,33.80984,37.50779,39.62091,47.54509,50.18648,53.88443,58.11066,60.75206,63.39345,82.41149,95.61846,100.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18159,Tipton,Indiana,US,40.31123,-86.05235,"Tipton, Indiana, US",6.571166,6.571166,13.14233,13.14233,13.14233,13.14233,13.14233,26.28466,26.28466,26.28466,32.85583,32.85583,32.85583,39.42699,39.42699,39.42699,52.56933,59.14049,59.14049,59.14049,59.14049,59.14049,65.71166,65.71166,65.71166,65.71166,65.71166,65.71166,85.42515,85.42515,91.99632,91.99632,91.99632,111.7098,111.7098,111.7098,118.281,118.281,118.281,118.281,131.4233,131.4233,131.4233,131.4233,131.4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18163,Vanderburgh,Indiana,US,38.02659,-87.58763,"Vanderburgh, Indiana, US",0.5515324,0.5515324,0.5515324,0.5515324,0.5515324,0.5515324,2.20613,3.309195,5.515324,9.376051,9.376051,9.927584,11.03065,12.68525,18.20057,19.30364,20.4067,22.0613,22.61283,22.61283,27.02509,29.23122,29.23122,30.88582,31.43735,33.09195,35.84961,39.1588,41.91646,44.12259,46.88026,47.98332,48.53485,52.94711,57.35937,57.35937,62.32316,64.52929,65.63236,69.49309,72.25075,74.45688,78.86914,81.07527,83.2814,82.72986,84.38446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18165,Vermillion,Indiana,US,39.85234,-87.46161,"Vermillion, Indiana, US",12.85347,12.85347,12.85347,12.85347,12.85347,12.85347,19.28021,19.28021,19.28021,19.28021,19.28021,19.28021,25.70694,25.70694,32.13368,32.13368,38.56041,38.56041,38.56041,44.98715,44.98715,44.98715,44.98715,44.98715,44.98715,44.98715,44.98715,44.98715,44.98715,44.98715,44.98715,44.98715,44.98715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18167,Vigo,Indiana,US,39.42945,-87.39169,"Vigo, Indiana, US",0.9285655,0.9285655,1.857131,1.857131,1.857131,2.785696,2.785696,2.785696,2.785696,3.714262,6.499958,6.499958,7.428524,7.428524,9.285655,8.357089,9.285655,16.71418,23.21414,23.21414,29.71409,33.42836,37.14262,38.07118,38.99975,38.99975,38.99975,39.92831,42.71401,44.57114,47.35684,52.92823,53.8568,55.71393,55.71393,55.71393,57.57106,57.57106,57.57106,57.57106,57.57106,57.57106,59.42819,59.42819,62.21389,62.21389,64.07102,65.92815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18169,Wabash,Indiana,US,40.84704,-85.79328,"Wabash, Indiana, US",3.161456,3.161456,3.161456,3.161456,3.161456,3.161456,3.161456,3.161456,3.161456,3.161456,9.484367,15.80728,15.80728,18.96873,22.13019,22.13019,22.13019,22.13019,22.13019,22.13019,25.29164,28.4531,28.4531,28.4531,31.61456,31.61456,31.61456,37.93747,37.93747,37.93747,60.06766,69.55202,88.52075,120.1353,132.7811,161.2342,173.8801,189.6873,199.1717,199.1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18171,Warren,Indiana,US,40.34728,-87.35603,"Warren, Indiana, US",12.12562,12.12562,12.12562,24.25124,24.25124,24.25124,24.25124,24.25124,24.25124,24.25124,24.25124,24.25124,24.25124,24.25124,24.25124,24.25124,24.25124,36.37686,36.37686,36.37686,36.37686,60.62811,60.62811,72.75373,84.87935,84.87935,84.87935,84.87935,97.00497,133.3818,133.3818,133.3818,133.3818,133.3818,133.3818,133.3818,133.3818,133.3818,133.3818,133.3818,145.5075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18173,Warrick,Indiana,US,38.08923,-87.27161,"Warrick, Indiana, US",1.614778,4.844335,4.844335,9.688671,12.91823,12.91823,12.91823,12.91823,12.91823,16.14778,19.37734,20.99212,30.68079,37.1399,41.98424,48.44335,53.28769,54.90247,58.13202,61.36158,62.97636,66.20592,82.3537,85.58326,88.81281,93.65715,95.27193,111.4197,109.8049,124.3379,125.9527,129.1823,132.4118,134.0266,135.6414,142.1005,155.0187,151.7892,163.0926,163.0926,166.3222,171.1665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
